Date,Close,index,Rolling correlation
8/11/18,114.1133343,631,0.724447062
8/12/18,113.5366667,613.28,0.728196945
8/13/18,112.959999,595.56,0.733001565
8/14/18,113.07,564.43,0.737943221
8/15/18,111.190002,599.76,0.743944077
8/16/18,111.099998,607.26,0.744356276
8/17/18,112.129997,627.56,0.742850386
8/18/18,112.3166653,622.9233333,0.741603522
8/19/18,112.5033337,618.2866667,0.740825892
8/20/18,112.690002,613.65,0.740820411
8/21/18,113.019997,605.64,0.747930229
8/22/18,113.269997,600.11,0.753325961
8/23/18,112.199997,601.15,0.758849956
8/24/18,114.160004,619.87,0.761627805
8/25/18,114.3033347,623.83,0.764379456
8/26/18,114.4466653,627.79,0.767269783
8/27/18,114.589996,631.75,0.770513122
8/28/18,113.68,671.18,0.771949348
8/29/18,114.199997,658.97,0.770206246
8/30/18,113.639999,635.86,0.767227383
8/31/18,113.510002,660.17,0.764336901
9/1/18,113.3650015,669.67,0.7612851
9/2/18,113.220001,679.17,0.758176997
9/3/18,113.0750005,688.67,0.755146704
9/4/18,112.93,687.51,0.749063389
9/5/18,113.32,622.22,0.746730036
9/6/18,113.540001,584.98,0.741706905
9/7/18,113.230003,578.76,0.738221504
9/8/18,113.203336,571.19,0.734072298
9/9/18,113.176669,563.62,0.729232263
9/10/18,113.150002,556.05,0.723667792
9/11/18,113.220001,543.58,0.714981832
9/12/18,114.169998,545.07,0.701799268
9/13/18,113.760002,568.18,0.689457298
9/14/18,113.019997,579.37,0.677410368
9/15/18,113.216665,569.1833333,0.665478922
9/16/18,113.413333,558.9966667,0.655865577
9/17/18,113.610001,548.81,0.651126838
9/18/18,113.440002,560.34,0.653703959
9/19/18,113.879997,570.35,0.663874131
9/20/18,114.269997,576.6,0.660488618
9/21/18,113.489998,635.28,0.658560323
9/22/18,113.4833323,628.2766667,0.655800558
9/23/18,113.4766667,621.2733333,0.652097937
9/24/18,113.470001,614.27,0.647327487
9/25/18,113.650002,578.19,0.640012864
9/26/18,113.050003,601.61,0.633641848
9/27/18,112.050003,626.68,0.626306718
9/28/18,112.760002,619.37,0.632410996
9/29/18,112.696668,617.37,0.639258446
9/30/18,112.633334,615.37,0.646873061
10/1/18,112.57,613.37,0.655277033
10/2/18,113.870003,611.38,0.66435511
10/3/18,113.419998,596.41,0.672377611
10/4/18,113.480003,611.28,0.679924675
10/5/18,113.800003,607.4,0.696153611
10/6/18,113.3800023,611.1433333,0.704303256
10/7/18,112.9600017,614.8866667,0.706024088
10/8/18,112.540001,618.63,0.703200213
10/9/18,112.599998,611.47,0.702864722
10/10/18,112.879997,606.76,0.701412105
10/11/18,115.779999,560.23,0.688091454
10/12/18,115.230003,561,0.677733925
10/13/18,115.4866687,566.9366667,0.665389974
10/14/18,115.7433343,572.8733333,0.650769921
10/15/18,116,578.81,0.633501725
10/16/18,115.800003,585.49,0.630573552
10/17/18,115.790001,586.01,0.620132
10/18/18,115.919998,578.93,0.614774145
10/19/18,116.010002,578.3,0.603752793
10/20/18,115.910001,578.76,0.588207646
10/21/18,115.81,579.22,0.568031194
10/22/18,115.709999,579.68,0.542909572
10/23/18,116.389999,580.64,0.505320366
10/24/18,116.660004,582.05,0.464007322
10/25/18,116.400002,579.98,0.430810888
10/26/18,116.769997,578.91,0.388480305
10/27/18,116.616664,572.4666667,0.346244651
10/28/18,116.463331,566.0233333,0.304485506
10/29/18,116.309998,559.58,0.263557023
10/30/18,115.800003,560.02,0.220836184
10/31/18,115.150002,566.27,0.167419466
11/1/18,116.629997,567.61,0.11698713
11/2/18,116.650002,575.88,0.064953941
11/3/18,116.556669,580.51,0.012833528
11/4/18,116.463336,585.14,-0.040440344
11/5/18,116.370003,589.77,-0.096328494
11/6/18,116.040001,602.16,-0.155651895
11/7/18,116.029999,608.47,-0.19075649
11/8/18,115.779999,597.19,-0.213520496
11/9/18,114.480003,586.92,-0.248675628
11/10/18,114.20667,586.88,-0.280072042
11/11/18,113.933337,586.84,-0.307151016
11/12/18,113.660004,586.8,-0.329281395
11/13/18,113.699997,581.3,-0.362414886
11/14/18,114.639999,499.59,-0.368580714
11/15/18,114.769997,500.41,-0.379775194
11/16/18,115.620003,499.46,-0.402260166
11/17/18,115.636668,480.7933333,-0.414204798
11/18/18,115.653333,462.1266667,-0.421183681
11/19/18,115.669998,443.46,-0.428547046
11/20/18,115.669998,389.38,-0.43400701
11/21/18,115.860001,399.68,-0.446382169
11/22/18,115.814999,397.22,-0.455657762
11/23/18,115.769997,374.9,-0.453808329
11/24/18,115.7266643,358.62,-0.451672698
11/25/18,115.6833317,342.34,-0.449173912
11/26/18,115.639999,326.06,-0.44624818
11/27/18,114.949997,329.47,-0.430320714
11/28/18,115.379997,381.9,-0.430611186
11/29/18,115.739998,367.03,-0.437271251
11/30/18,115.540001,348.57,-0.439151864
12/1/18,115.830002,344.12,-0.446509842
12/2/18,116.120003,339.67,-0.458719903
12/3/18,116.410004,335.22,-0.475181576
12/4/18,117.120003,337.32,-0.493185076
12/5/18,117.130001,324.16,-0.513723096
12/6/18,117.139999,310.56,-0.529822838
12/7/18,118.089996,284.87,-0.553896339
12/8/18,117.9533307,286.67,-0.572401695
12/9/18,117.8166653,288.47,-0.586281567
12/10/18,117.68,290.27,-0.596163789
12/11/18,117.540001,284.5,-0.60308429
12/12/18,117.790001,293.49,-0.614535885
12/13/18,117.529999,275.97,-0.6256084
12/14/18,117.059998,268.73,-0.632444867
12/15/18,117.3299997,281.52,-0.641469912
12/16/18,117.6000013,294.31,-0.651836736
12/17/18,117.870003,307.1,-0.662835354
12/18/18,118.150002,304.33,-0.674981803
12/19/18,117.43,326.95,-0.681001691
12/20/18,119.239998,343.92,-0.685312275
12/21/18,118.720001,335.58,-0.691197075
12/22/18,119.153333,346.5066667,-0.695379092
12/23/18,119.586665,357.4333333,-0.697177185
12/24/18,120.019997,368.36,-0.696154096
12/25/18,119.8400005,345.77,-0.69867745
12/26/18,119.660004,342.59,-0.700889836
12/27/18,120.57,320.68,-0.703282732
12/28/18,121.059998,356.74,-0.696127429
12/29/18,121.123332,349.6333333,-0.69072014
12/30/18,121.186666,342.5266667,-0.68681716
12/31/18,121.25,335.42,-0.684223862
1/1/19,121.290001,344,-0.682192483
1/2/19,121.330002,361.43,-0.676370735
1/3/19,122.43,351.42,-0.666174381
1/4/19,121.440002,352.93,-0.660178689
1/5/19,121.5800017,358.0666667,-0.653080873
1/6/19,121.7200013,363.2033333,-0.644851956
1/7/19,121.860001,368.34,-0.635454676
1/8/19,121.529999,368.36,-0.628822666
1/9/19,122.309998,368.94,-0.619799954
1/10/19,121.589996,328.67,-0.616743314
1/11/19,121.800003,329.59,-0.613804685
1/12/19,121.8966673,330.2533333,-0.609237708
1/13/19,121.9933317,330.9166667,-0.602978279
1/14/19,122.089996,331.58,-0.594907905
1/15/19,121.879997,319.2,-0.588383777
1/16/19,122.269997,323.73,-0.581155429
1/17/19,122.110001,327.17,-0.582045086
1/18/19,121.019997,323.98,-0.581688064
1/19/19,121.127497,321.9633333,-0.581724063
1/20/19,121.234997,319.9466667,-0.58236188
1/21/19,121.342497,317.93,-0.583820955
1/22/19,121.449997,323.81,-0.583757016
1/23/19,121.279999,318.55,-0.583730272
1/24/19,121.089996,321.82,-0.583593141
1/25/19,122.860001,319.29,-0.583072996
1/26/19,123.0033343,312.9966667,-0.582557482
1/27/19,123.1466677,306.7033333,-0.582029797
1/28/19,123.290001,300.41,-0.58147035
1/29/19,123.980003,299.35,-0.583330721
1/30/19,124.690002,306.79,-0.58439789
1/31/19,124.75,303.99,-0.584520626
2/1/19,124.5,306.21,-0.586495331
2/2/19,124.3199997,305.44,-0.587737379
2/3/19,124.1399993,304.67,-0.588208089
2/4/19,123.959999,303.9,-0.58787682
2/5/19,124.279999,303.74,-0.584877182
2/6/19,123.440002,297.16,-0.579912151
2/7/19,123.739998,297.78,-0.581557639
2/8/19,124.209999,325.48,-0.579769305
2/9/19,124.0066653,325.0666667,-0.578139907
2/10/19,123.8033317,324.6533333,-0.576682636
2/11/19,123.599998,324.24,-0.575462965
2/12/19,123.860001,326.82,-0.572642685
2/13/19,123.370003,321.56,-0.572314917
2/14/19,124.059998,321.08,-0.569127772
2/15/19,124.800003,321.72,-0.553406795
2/16/19,125.2750015,333.0333333,-0.530643894
2/17/19,125.75,344.3466667,-0.498502025
2/18/19,126.2249985,355.66,-0.453425218
2/19/19,126.699997,362.96,-0.395833879
2/20/19,126.480003,364.44,-0.342758024
2/21/19,125.050003,357.42,-0.291571246
2/22/19,125.5,363.1,-0.237423496
2/23/19,125.4566677,358.81,-0.177842131
2/24/19,125.4133353,354.52,-0.113628451
2/25/19,125.370003,350.23,-0.04688376
2/26/19,125.580002,347.03,-0.002908651
2/27/19,124.690002,337.98,0.044428037
2/28/19,123.989998,347.95,0.098962722
3/1/19,121.879997,352.26,0.136333528
3/2/19,121.7733307,346.89,0.162272567
3/3/19,121.6666643,341.52,0.175873295
3/4/19,121.559998,336.15,0.176760739
3/5/19,121.720001,352.94,0.181395201
3/6/19,121.610001,354.17,0.237216048
3/7/19,121.510002,358,0.277154451
3/8/19,122.839996,359.56,0.306662992
3/9/19,122.6399967,357.5266667,0.330503395
3/10/19,122.4399973,355.4933333,0.348832139
3/11/19,122.239998,353.46,0.361853752
3/12/19,122.980003,356.8,0.37703187
3/13/19,123.839996,356.82,0.384858661
3/14/19,122.410004,357.27,0.377038645
3/15/19,122.970001,364.83,0.358566638
3/16/19,122.9933343,366.1733333,0.338508514
3/17/19,123.0166677,367.5166667,0.316817677
3/18/19,123.040001,368.86,0.293434544
3/19/19,123.379997,371.95,0.265002468
3/20/19,124.18,373.16,0.246920066
3/21/19,123.68,367.36,0.206583028
3/22/19,123.970001,370.82,0.149664211
3/23/19,124.2866667,368.04,0.101002377
3/24/19,124.6033323,365.26,0.063433366
3/25/19,124.919998,362.48,0.038923483
3/26/19,124.300003,363.81,0.006746257
3/27/19,123.650002,376.54,-0.004947268
3/28/19,121.900002,376.57,-0.011492365
3/29/19,122.010002,383.37,-0.028691962
3/30/19,121.850001,384.9166667,-0.03692356
3/31/19,121.69,386.4633333,-0.038298415
4/1/19,121.529999,388.01,-0.035272262
4/2/19,121.980003,444.85,-0.057405265
4/3/19,121.800003,489.91,-0.092920345
4/4/19,122.110001,449.02,-0.12357791
4/5/19,121.980003,473.15,-0.138801175
4/6/19,122.1566693,478.1166667,-0.152154948
4/7/19,122.3333357,483.0833333,-0.163753056
4/8/19,122.510002,488.05,-0.173677111
4/9/19,123.150002,487.53,-0.167208587
4/10/19,123.529999,503.28,-0.146863109
4/11/19,121.949997,464.39,-0.162375085
4/12/19,121.830002,463.93,-0.180323576
4/13/19,121.753334,461.92,-0.197212314
4/14/19,121.676666,459.91,-0.213147374
4/15/19,121.599998,457.9,-0.228240282
4/16/19,120.510002,475.48,-0.259262467
4/17/19,120.279999,478.35,-0.290608558
4/18/19,120.370003,487.24,-0.328906881
4/19/19,120.370003,486.99,-0.362785477
4/20/19,120.370003,487.5333333,-0.393544203
4/21/19,120.370003,488.0766667,-0.421477782
4/22/19,120.370003,488.62,-0.446848381
4/23/19,120.120003,497.94,-0.477168853
4/24/19,120.470001,476.37,-0.496902327
4/25/19,120.57,482.5,-0.516233174
4/26/19,121.370003,452.5,-0.537922763
4/27/19,121.1900027,453.1266667,-0.560122503
4/28/19,121.0100023,453.7533333,-0.582553176
4/29/19,120.830002,454.38,-0.604945192
4/30/19,121.199997,465.75,-0.624366364
5/1/19,120.400002,470.25,-0.649563201
5/2/19,119.940002,476.32,-0.676883228
5/3/19,120.650002,500.16,-0.688291198
5/4/19,120.703334,500.5666667,-0.698705848
5/5/19,120.756666,500.9733333,-0.708182669
5/6/19,120.809998,501.38,-0.716772566
5/7/19,121.209999,504.02,-0.718616774
5/8/19,120.910004,503.35,-0.718598647
5/9/19,121.199997,507.74,-0.716327014
5/10/19,121.43,530,-0.7116841
5/11/19,121.8433327,566.41,-0.698825397
5/12/19,122.2566653,602.82,-0.674660601
5/13/19,122.669998,639.23,-0.637695527
5/14/19,122.459999,641.64,-0.606420804
5/15/19,122.389999,695.22,-0.573281727
5/16/19,121.510002,680.24,-0.561568359
5/17/19,120.650002,614.72,-0.564662766
5/18/19,120.6466677,633.1966667,-0.567712849
5/19/19,120.6433333,651.6733333,-0.570706043
5/20/19,120.639999,670.15,-0.573671996
5/21/19,120.360001,690.28,-0.577748504
5/22/19,120.239998,680.81,-0.585235654
5/23/19,121.169998,661.4,-0.580031345
5/24/19,121.300003,689.7,-0.569092129
5/25/19,121.1825028,711.2866667,-0.558597562
5/26/19,121.0650025,732.8733333,-0.550089505
5/27/19,120.9475023,754.46,-0.545324875
5/28/19,120.830002,749.37,-0.546973591
5/29/19,120.870003,754.35,-0.548543356
5/30/19,121.690002,741.93,-0.533734288
5/31/19,123.330002,727.26,-0.49474685
6/1/19,123.923335,730.1966667,-0.442624065
6/2/19,124.516668,733.1333333,-0.37675649
6/3/19,125.110001,736.07,-0.297722855
6/4/19,125.150002,651.9,-0.236695221
6/5/19,125.470001,672.57,-0.169643089
6/6/19,125.879997,654.68,-0.111058724
6/7/19,126.589996,687.35,-0.058875925
6/8/19,126.169998,688.0133333,-0.018950892
6/9/19,125.75,688.6766667,0.011675247
6/10/19,125.330002,689.34,0.034742311
6/11/19,125.18,685.75,0.055652344
6/12/19,125.830002,707.85,0.082132431
6/13/19,126.599998,714.27,0.111975936
6/14/19,126.559998,716.23,0.148389145
6/15/19,126.533333,738.83,0.183649539
6/16/19,126.506668,761.43,0.217496196
6/17/19,126.480003,784.03,0.249680467
6/18/19,127.120003,761.9,0.285132232
6/19/19,127.889999,771.5,0.329141341
6/20/19,131.110001,791.72,0.370810481
6/21/19,131.979996,825.19,0.418100091
6/22/19,132.6333313,847.0833333,0.463473199
6/23/19,133.2866667,868.9766667,0.50678837
6/24/19,133.940002,890.87,0.54792833
6/25/19,134.199997,917.07,0.588450948
6/26/19,132.970001,1069.88,0.637596306
6/27/19,132.839996,857.03,0.660539547
6/28/19,133.199997,956.43,0.69124609
6/29/19,132.3399963,911.0933333,0.716587764
6/30/19,131.4799957,865.7566667,0.738839493
7/1/19,130.619995,820.42,0.759576449
7/2/19,133.410004,852.62,0.777615051
7/3/19,133.630005,884.35,0.793542731
7/4/19,132.885002,916.85,0.804778055
7/5/19,132.139999,871.7,0.813436312
7/6/19,131.8566637,895.87,0.822054677
7/7/19,131.5733283,920.04,0.830140502
7/8/19,131.289993,944.21,0.837266332
7/9/19,131.75,952.11,0.843295826
7/10/19,133.830002,910,0.847306251
7/11/19,132.699997,871.7,0.851419759
7/12/19,133.529999,877.86,0.854311908
7/13/19,133.529999,853.3166667,0.856048654
7/14/19,133.529999,828.7733333,0.856572728
7/15/19,133.529999,804.23,0.855803813
7/16/19,132.399994,717.02,0.851918864
7/17/19,134.580002,727.44,0.844352469
7/18/19,136.479996,786.15,0.837609645
7/19/19,134.470001,775.29,0.834122664
7/20/19,134.463333,768.4533333,0.83026629
7/21/19,134.456665,761.6166667,0.826014009
7/22/19,134.449997,754.78,0.821335976
7/23/19,133.690002,759.91,0.816350491
7/24/19,134.369995,729.13,0.807431211
7/25/19,133.419998,739.82,0.800991236
7/26/19,133.639999,746.91,0.794661786
7/27/19,133.9366657,735.65,0.78687177
7/28/19,134.2333323,724.39,0.777461151
7/29/19,134.529999,713.13,0.766262702
7/30/19,134.979996,725.19,0.754936124
7/31/19,133.210007,749.73,0.748518942
8/1/19,136.410004,766.73,0.739145086
8/2/19,135.889999,772.03,0.733088308
8/3/19,136.5233303,798.9133333,0.728320069
8/4/19,137.1566617,825.7966667,0.724933488
8/5/19,137.789993,852.68,0.722997732
8/6/19,138.910004,841.88,0.719810203
8/7/19,141.020004,846.13,0.713054813
8/8/19,141.729996,827.98,0.701818447
8/9/19,141.259995,834.75,0.693513762
8/10/19,141.716665,829.2833333,0.684030251
8/11/19,142.173335,823.8166667,0.673305568
8/12/19,142.630005,818.35,0.661267096
8/13/19,141.779999,787.01,0.64604147
8/14/19,142.75,725.39,0.614743142
8/15/19,143.699997,723.83,0.580491566
8/16/19,142.779999,748.13,0.553731454
8/17/19,142.223333,753.9633333,0.529443298
8/18/19,141.666667,759.7966667,0.508143649
8/19/19,141.110001,765.63,0.490448752
8/20/19,142.210007,764.87,0.470386349
8/21/19,141.759995,723.93,0.446561252
8/22/19,141.399994,732.79,0.423051233
8/23/19,144.169998,748.61,0.388964574
8/24/19,144.176666,744.7133333,0.354668776
8/25/19,144.183334,740.8166667,0.320780499
8/26/19,144.190002,736.92,0.287962156
8/27/19,145.570007,727.62,0.253190279
8/28/19,145.160004,686.97,0.206066375
8/29/19,144.119995,676.27,0.156106174
8/30/19,143.75,681.66,0.114100177
8/31/19,144.25,694.4466667,0.078585794
9/1/19,144.75,707.2333333,0.050186613
9/2/19,145.25,720.02,0.029466544
9/3/19,145.75,747.28,0.012963579
9/4/19,146.660004,748.66,-0.002627601
9/5/19,143.139999,733.52,-0.021451115
9/6/19,141.919998,722.28,-0.043171421
9/7/19,141.7433317,724.46,-0.063444287
9/8/19,141.5666653,726.64,-0.082271651
9/9/19,141.389999,728.82,-0.099658573
9/10/19,140.179993,708.57,-0.138763371
9/11/19,141.029999,710.58,-0.174565995
9/12/19,141.320007,725.52,-0.214779379
9/13/19,140.149994,718.81,-0.245230668
9/14/19,140.5399983,719.2933333,-0.278606563
9/15/19,140.9300027,719.7766667,-0.31525814
9/16/19,141.320007,720.26,-0.355628124
9/17/19,141.600006,742.14,-0.399029556
9/18/19,140.710007,742.67,-0.434567187
9/19/19,141.279999,747.29,-0.467352647
9/20/19,142.949997,737.98,-0.503005385
9/21/19,143.2166647,728.7066667,-0.533871292
9/22/19,143.4833323,719.4333333,-0.559727102
9/23/19,143.75,710.16,-0.58050932
9/24/19,144.509995,611.8,-0.612310162
9/25/19,141.830002,599.56,-0.628953068
9/26/19,141.789993,583.42,-0.631553323
9/27/19,141.059998,577.13,-0.624595845
9/28/19,140.329997,584.75,-0.613436862
9/29/19,139.599996,592.37,-0.599276407
9/30/19,138.869995,599.99,-0.583262719
10/1/19,139.630005,600.41,-0.570756557
10/2/19,141.259995,599.47,-0.565008481
10/3/19,141.899994,589.9,-0.559186661
10/4/19,141.899994,596.89,-0.550063288
10/5/19,141.4966633,599.1366667,-0.537447789
10/6/19,141.0933327,601.3833333,-0.525452714
10/7/19,140.690002,603.63,-0.518466238
10/8/19,141.919998,599.25,-0.511858038
10/9/19,142.050003,631.56,-0.503535996
10/10/19,140.809998,627.55,-0.486740814
10/11/19,140.029999,607.96,-0.467470215
10/12/19,140.2166647,610.0233333,-0.443804235
10/13/19,140.4033303,612.0866667,-0.414426827
10/14/19,140.589996,614.15,-0.377362472
10/15/19,139.610001,599.7,-0.3313961
10/16/19,140.410004,583.05,-0.300800973
10/17/19,140.610001,593.1,-0.269614981
10/18/19,140.460007,585.12,-0.23710214
10/19/19,140.236669,589.9966667,-0.205802536
10/20/19,140.013331,594.8733333,-0.176684731
10/21/19,139.789993,599.75,-0.150669652
10/22/19,140.199997,597.3,-0.148780971
10/23/19,140.529999,549.12,-0.14273179
10/24/19,141.529999,552.42,-0.133829105
10/25/19,141.860001,629.37,-0.120646833
10/26/19,141.4533337,646.03,-0.106389016
10/27/19,141.0466663,662.69,-0.091676484
10/28/19,140.639999,679.35,-0.077212466
10/29/19,140.25,671.99,-0.057620544
10/30/19,141.020004,668.34,-0.048504909
10/31/19,142.429993,669.49,-0.034782326
11/1/19,142.559998,665.05,-0.017400005
11/2/19,142.42333,672.47,-0.002311255
11/3/19,142.286662,679.89,0.010051941
11/4/19,142.149994,687.31,0.019217025
11/5/19,139.850006,683.4,0.034692453
11/6/19,140.449997,680.16,0.072356356
11/7/19,138.270004,670.46,0.106791291
11/8/19,137.389999,645.61,0.157057906
11/9/19,137.2799987,644.82,0.215612924
11/10/19,137.1699983,644.03,0.279747916
11/11/19,137.059998,643.24,0.347315617
11/12/19,137.429993,647.85,0.394307273
11/13/19,137.979996,646.06,0.414435156
11/14/19,138.559998,638.39,0.425689367
11/15/19,138.210007,623.54,0.447141348
11/16/19,138.3466697,617.07,0.463848755
11/17/19,138.4833323,610.6,0.475884598
11/18/19,138.619995,604.13,0.483270435
11/19/19,138.690002,595.91,0.496879608
11/20/19,138.759995,593.92,0.501089113
11/21/19,138,555.7,0.509501845
11/22/19,137.740005,536.19,0.521977579
11/23/19,137.520004,531.15,0.538049345
11/24/19,137.300003,526.11,0.55849703
11/25/19,137.080002,521.07,0.584092053
11/26/19,137.740005,520.6,0.596716481
11/27/19,137.009995,549.74,0.60832231
11/28/19,137.434998,551.47,0.620362588
11/29/19,137.860001,562.4,0.618257246
11/30/19,137.836665,551.76,0.616631896
12/1/19,137.813329,541.12,0.615354944
12/2/19,137.789993,530.48,0.614312329
12/3/19,139.110001,531.45,0.605795132
12/4/19,138.919998,524.93,0.607165188
12/5/19,139,535.28,0.608677302
12/6/19,137.619995,538.4,0.61395422
12/7/19,137.606664,535.1333333,0.617239453
12/8/19,137.593333,531.8666667,0.618174967
12/9/19,137.580002,528.6,0.61632861
12/10/19,137.970001,521.49,0.605572356
12/11/19,138.919998,518.85,0.587940463
12/12/19,138.429993,525.36,0.580063644
12/13/19,139.050003,525.3,0.574242688
12/14/19,139.0466663,514.4733333,0.568459825
12/15/19,139.0433297,503.6466667,0.562815421
12/16/19,139.039993,492.82,0.557431297
12/17/19,139.009995,467.51,0.55794553
12/18/19,139.020004,506.06,0.555678994
12/19/19,139.380005,505.36,0.548896207
12/20/19,139.520004,510.86,0.551028264
12/21/19,139.663335,514.4166667,0.549265421
12/22/19,139.806666,517.9733333,0.543640472
12/23/19,139.949997,521.53,0.534109713
12/24/19,141.270004,510.31,0.509031534
12/25/19,141.8250045,509.96,0.488277991
12/26/19,142.380005,512.06,0.456254084
